campaign,soc,aic,workload_id,m,n,k,dtype,trans_a,trans_b,tiling_signature,candidate_source,median_ms,ratio_vs_official,ratio_vs_bank,status_vs_official,status_vs_bank,model_ratio
contract_behavior_v1_round1,Ascend910B3,20,external_v2_layout_tn,1792,2560,3584,fp16,1,0,20:160:48:3584:32:48:16:8:1:4:1:1:1:1:2:2:2:2:6:9:10:1:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,5.84250628606
contract_behavior_v1_round1,Ascend910B3,20,external_v2_layout_nt,1664,2432,3328,fp16,0,1,20:832:256:3328:16:16:224:4:2:4:1:1:1:1:2:1:1:2:2:1:9:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,32.8891496573
contract_behavior_v1_round1,Ascend910B3,20,external_v2_layout_nt,1664,2432,3328,fp16,0,1,20:176:1216:3328:160:96:32:2:4:1:2:0:1:1:2:2:2:10:2:1:1:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,35.1183756833
contract_behavior_v1_round1,Ascend910B3,20,external_v2_layout_nt,1664,2432,3328,fp16,0,1,14:240:1216:3328:32:112:48:32:32:2:4:1:8:8:2:2:2:1:1:7:2:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3.44616668937
contract_behavior_v1_round1,Ascend910B3,20,external_v2_layout_nt,1664,2432,3328,fp16,0,1,11:160:2432:3328:32:32:64:32:32:2:4:0:8:8:1:1:1:6:1:2:1:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,49.7555861702
contract_behavior_v1_round1,Ascend910B3,20,external_v2_layout_nt,1664,2432,3328,fp16,0,1,8:1664:336:3328:96:336:80:16:4:2:1:1:4:4:2:1:1:1:2:1:4:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,8.25440394783
contract_behavior_v1_round1,Ascend910B3,20,external_v2_layout_nt,1664,2432,3328,fp16,0,1,20:288:256:3328:16:16:512:4:4:4:4:0:1:1:1:2:1:1:5:6:2:1:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,14.0171735476
contract_behavior_v1_round1,Ascend910B3,20,external_v2_layout_nt,1664,2432,3328,fp16,0,1,20:560:64:3328:32:16:96:64:16:4:2:0:8:8:1:2:1:3:8:1:5:2:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,28.097175481
contract_behavior_v1_round1,Ascend910B3,20,external_v2_layout_nt,1664,2432,3328,fp16,0,1,20:80:672:3328:48:672:16:2:1:1:1:1:1:1:1:2:1:1:4:21:1:2:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,5.09030580076
contract_behavior_v1_round1,Ascend910B3,20,external_v2_layout_nt,1664,2432,3328,fp16,0,1,4:464:2432:3328:464:64:16:1:2:1:2:0:1:1:1:1:1:2:1:2:1:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,19.9398908575
contract_behavior_v1_round1,Ascend910B3,20,external_v2_layout_nt,1664,2432,3328,fp16,0,1,20:112:304:3328:96:32:16:8:8:1:1:1:4:4:2:2:2:8:4:2:2:1:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,24.4184297478
